"topic","term","beta"
1,"middle",1.76972933344886e-13
2,"middle",2.05369894446216e-12
3,"middle",7.68823072031901e-12
4,"middle",1.52676212436294e-12
5,"middle",2.74855277463947e-13
6,"middle",3.52786364083602e-12
7,"middle",1.99221984925443e-13
8,"middle",1.65797742300928e-12
9,"middle",1.59290671677057e-12
10,"middle",1.22553310620571e-12
11,"middle",1.38576165604044e-13
12,"middle",9.33733310821624e-14
13,"middle",2.07462355092772e-11
14,"middle",5.79614516826036e-13
15,"middle",1.48871298295924e-13
16,"middle",3.98287627967319e-13
17,"middle",2.43117567789587e-11
18,"middle",0.00405030890052833
19,"middle",2.56837402465453e-14
20,"middle",6.00939260826527e-13
21,"middle",7.85134154923146e-13
22,"middle",5.92459442659862e-13
23,"middle",1.46106487789629e-13
24,"middle",1.57471047100072e-12
25,"middle",6.33426475787235e-14
26,"middle",3.03491565901108e-14
27,"middle",3.01689790857619e-13
28,"middle",2.44638729805871e-13
29,"middle",3.69000588664974e-12
30,"middle",1.38108200428421e-12
1,"mike",9.99840963847589e-06
2,"mike",0.000244756228097783
3,"mike",0.000223723575098177
4,"mike",1.38586450424496e-05
5,"mike",0.000442483338668684
6,"mike",0.000199099961822343
7,"mike",2.7360944898078e-05
8,"mike",1.02494767887847e-05
9,"mike",0.00021300028328982
10,"mike",0.000335216828654679
11,"mike",0.00204873435919687
12,"mike",5.02193482931805e-06
13,"mike",3.46004461860132e-05
14,"mike",0.0315750869161235
15,"mike",0.000289870245768275
16,"mike",0.000676548810996328
17,"mike",4.45252799170034e-05
18,"mike",0.000392862335206279
19,"mike",0.00111002584457721
20,"mike",4.38207521127615e-05
21,"mike",0.000466674511278793
22,"mike",0.000156185871643096
23,"mike",1.66553401954008e-05
24,"mike",0.00828807815182394
25,"mike",5.73312292276096e-06
26,"mike",1.87943113654559e-06
27,"mike",0.000329356917694085
28,"mike",0.000911183582555131
29,"mike",0.0001201537807691
30,"mike",0.000264531062962151
1,"military",1.08736585946803e-08
2,"military",2.62552647863651e-08
3,"military",3.6043398832342e-08
4,"military",2.77341241412412e-08
5,"military",2.70785737669088e-07
6,"military",2.79698656180273e-07
7,"military",2.3261571295237e-07
8,"military",5.11372625506138e-08
9,"military",0.0263317610382594
10,"military",1.57991911776789e-07
11,"military",1.03004641021303e-07
12,"military",4.03655306165246e-09
13,"military",8.87814940003295e-09
14,"military",4.11153236106211e-07
15,"military",1.2295013179945e-07
16,"military",5.93413647979961e-09
17,"military",1.71915776792676e-08
18,"military",5.3713032932377e-08
19,"military",1.45008013452394e-07
20,"military",5.23651025963013e-08
21,"military",2.23712046798455e-07
22,"military",1.18949071614605e-07
23,"military",2.82169343682281e-07
24,"military",9.77213050871816e-07
25,"military",1.10708793909797e-08
26,"military",1.04376038218631e-08
27,"military",3.76556228608392e-08
28,"military",8.2915311382213e-08
29,"military",3.81971029686005e-08
30,"military",7.5159864680951e-08
1,"million",2.26219491115532e-05
2,"million",0.000414329651527715
3,"million",6.91557188450919e-05
4,"million",0.000236989202755516
5,"million",1.17907136565166e-05
6,"million",0.000745081198879756
7,"million",0.00154209836132174
8,"million",0.000199562420829504
9,"million",0.00137676480205298
10,"million",6.07719534413549e-05
11,"million",0.00404922342903925
12,"million",0.000346441355001717
13,"million",0.00865062233927225
14,"million",0.000385165113208045
15,"million",4.67500403619038e-05
16,"million",7.76906902862537e-06
17,"million",0.000603069195854574
18,"million",0.000132363210005729
19,"million",0.00128858643891227
20,"million",0.000335079626626951
21,"million",2.0862374634519e-05
22,"million",0.000243854001330677
23,"million",0.000210562619300546
24,"million",3.59306543084382e-05
25,"million",4.25136665677541e-06
26,"million",3.19227502942297e-06
27,"million",0.000409863149080205
28,"million",0.000858804428967856
29,"million",6.44155364346602e-06
30,"million",0.00280837025791038
1,"minister",7.67029744187686e-16
2,"minister",8.30136638970597e-17
3,"minister",5.66183160567715e-17
4,"minister",3.56697473904991e-16
5,"minister",9.62759258666969e-16
6,"minister",1.16982382805943e-15
7,"minister",3.12365304520046e-15
8,"minister",6.6517377775319e-16
9,"minister",1.7158107043664e-16
10,"minister",2.0923138423491e-15
11,"minister",1.30539364938691e-15
12,"minister",3.19722550220872e-16
13,"minister",1.45444823545991e-14
14,"minister",3.77963650953384e-16
15,"minister",6.32010578173254e-16
16,"minister",1.77312695417442e-16
17,"minister",1.30116990724881e-15
18,"minister",3.85343062842116e-16
19,"minister",9.66388541022119e-16
20,"minister",4.43429719107585e-17
21,"minister",8.1238689538075e-16
22,"minister",1.013033282679e-15
23,"minister",5.54272845537663e-14
24,"minister",0.00601858922408016
25,"minister",3.35081909897038e-17
26,"minister",2.23331859193535e-17
27,"minister",1.12593746993619e-15
28,"minister",2.22500084343993e-16
29,"minister",7.07636625161164e-16
30,"minister",1.1945241457224e-15
1,"missile",2.01581792983871e-13
2,"missile",2.30108738523439e-12
3,"missile",4.17364860930485e-13
4,"missile",1.57934661997173e-11
5,"missile",1.69613462196974e-11
6,"missile",2.77225636246286e-12
7,"missile",7.43737161402504e-12
8,"missile",1.29474453408653e-13
9,"missile",7.89933922356743e-13
10,"missile",4.4239746151926e-12
11,"missile",4.35762326229725e-13
12,"missile",3.29010230288315e-13
13,"missile",2.17285407816651e-11
14,"missile",3.26835552715186e-13
15,"missile",1.05216539825207e-11
16,"missile",7.81350261107175e-13
17,"missile",9.09119264924739e-12
18,"missile",3.72949105249295e-12
19,"missile",1.61104130940119e-11
20,"missile",1.81722444401904e-12
21,"missile",8.52880496088918e-13
22,"missile",2.21331434601151e-13
23,"missile",1.18655428309287e-11
24,"missile",0.00367802659522483
25,"missile",2.38760252223948e-13
26,"missile",4.04331071024469e-13
27,"missile",9.85927057650417e-12
28,"missile",9.43618094619734e-13
29,"missile",4.0203637279588e-12
30,"missile",8.96941377172191e-12
1,"missouri",1.70520770813946e-07
2,"missouri",8.8822807300526e-07
3,"missouri",3.4801426007756e-07
4,"missouri",2.09701958604575e-07
5,"missouri",1.80505666548347e-08
6,"missouri",2.05691212902074e-07
7,"missouri",4.4872851190695e-07
8,"missouri",1.7468598680939e-08
9,"missouri",0.00268037719327332
10,"missouri",4.33870946840751e-07
11,"missouri",2.86850595843676e-09
12,"missouri",2.25732456618726e-07
13,"missouri",5.30553702389298e-08
14,"missouri",1.5018129905981e-07
15,"missouri",6.04229380719212e-07
16,"missouri",3.8403597180618e-07
17,"missouri",1.92761340321145e-07
18,"missouri",9.63549584887867e-08
19,"missouri",5.72941125970147e-08
20,"missouri",1.09058865243411e-06
21,"missouri",3.28642105291711e-08
22,"missouri",1.61720264964351e-07
23,"missouri",6.53599594118966e-08
24,"missouri",3.87078886203761e-07
25,"missouri",1.27287321816022e-05
26,"missouri",1.52987351817068e-08
27,"missouri",1.84255580995433e-07
28,"missouri",5.92868168318515e-08
29,"missouri",7.32902665025457e-07
30,"missouri",5.45717539869677e-08
1,"mistake",1.38118322881049e-12
2,"mistake",2.38556137006572e-10
3,"mistake",2.93181816364744e-12
4,"mistake",1.07961387010787e-11
5,"mistake",6.80324920976881e-10
6,"mistake",2.96620583066375e-09
7,"mistake",0.00569874666043696
8,"mistake",6.57770540020429e-10
9,"mistake",1.116004055117e-10
10,"mistake",1.21187450305675e-10
11,"mistake",1.31463234464391e-10
12,"mistake",1.91518659983821e-11
13,"mistake",5.59808333011401e-11
14,"mistake",1.94318704017621e-11
15,"mistake",9.01205560010273e-11
16,"mistake",5.86614228391936e-12
17,"mistake",2.04932497104553e-10
18,"mistake",3.16369696142324e-10
19,"mistake",2.60161797831484e-11
20,"mistake",2.48515730228694e-10
21,"mistake",2.45609574108684e-10
22,"mistake",5.4881590597108e-11
23,"mistake",7.22232900485637e-10
24,"mistake",8.13261209107351e-11
25,"mistake",1.85537551790585e-13
26,"mistake",7.99004510143159e-11
27,"mistake",5.08894145988193e-10
28,"mistake",4.49277726447035e-10
29,"mistake",6.47986299171693e-11
30,"mistake",2.63683103397549e-11
1,"mitch",7.76341861582718e-11
2,"mitch",1.97233096046602e-11
3,"mitch",1.07177584204944e-12
4,"mitch",1.45383246047163e-12
5,"mitch",5.70525579694917e-13
6,"mitch",2.09630760272049e-12
7,"mitch",3.38432902169745e-12
8,"mitch",3.80163943845332e-12
9,"mitch",3.69194334567937e-12
10,"mitch",5.64944515685381e-11
11,"mitch",5.45336803868781e-12
12,"mitch",2.81358398136305e-10
13,"mitch",1.03183471597166e-09
14,"mitch",5.40653210952599e-11
15,"mitch",1.25149194991407e-11
16,"mitch",2.5631150504583e-12
17,"mitch",8.0317222630885e-12
18,"mitch",6.0354430259335e-12
19,"mitch",1.01425377285225e-12
20,"mitch",8.54495137552283e-12
21,"mitch",7.45986896535284e-12
22,"mitch",0.00707598444393517
23,"mitch",6.02038669508035e-12
24,"mitch",2.3411151590523e-12
25,"mitch",3.74005619070806e-12
26,"mitch",1.33954861381139e-13
27,"mitch",1.04261355607623e-12
28,"mitch",1.57709932701002e-11
29,"mitch",5.25805202130716e-11
30,"mitch",6.36981927310193e-11
1,"mitt",4.40106792094161e-05
2,"mitt",3.99339507373048e-07
3,"mitt",7.85852137036207e-06
4,"mitt",3.8258367242938e-06
5,"mitt",9.71403668512426e-08
6,"mitt",2.12568756143186e-07
7,"mitt",2.59428049298225e-07
8,"mitt",5.46157338968718e-06
9,"mitt",0.000168661590772235
10,"mitt",1.90227728224797e-06
11,"mitt",9.14965976232493e-06
12,"mitt",1.06407663771059e-06
13,"mitt",2.47469192195459e-06
14,"mitt",1.06725303353033e-06
15,"mitt",0.00075192846122984
16,"mitt",3.19843207533257e-06
17,"mitt",1.12864984573684e-06
18,"mitt",6.59052978905854e-06
19,"mitt",4.43289239729401e-06
20,"mitt",2.71110710548125e-06
21,"mitt",3.89223022820211e-07
22,"mitt",7.56773505037404e-06
23,"mitt",5.76280999101139e-07
24,"mitt",1.72066894709789e-07
25,"mitt",2.52876525607995e-07
26,"mitt",8.25867304376051e-07
27,"mitt",9.65001665846882e-06
28,"mitt",4.3047166811868e-05
29,"mitt",0.00527575039808141
30,"mitt",1.23743778830329e-05
1,"mnuchin",2.93455187210013e-06
2,"mnuchin",0.000120742776810676
3,"mnuchin",1.13174275812297e-06
4,"mnuchin",4.83161317949952e-06
5,"mnuchin",1.25063763743564e-05
6,"mnuchin",3.72127216930219e-06
7,"mnuchin",1.55233193723377e-06
8,"mnuchin",9.35067327560688e-05
9,"mnuchin",6.09529612381153e-07
10,"mnuchin",0.00019883705189746
11,"mnuchin",0.000129502105602694
12,"mnuchin",1.1793101518858e-06
13,"mnuchin",7.66975220363154e-06
14,"mnuchin",4.10915123105441e-06
15,"mnuchin",4.18520120731055e-06
16,"mnuchin",1.87030070719274e-05
17,"mnuchin",2.57221996775819e-06
18,"mnuchin",1.03532946200259e-07
19,"mnuchin",1.60703932581498e-05
20,"mnuchin",1.18761264036656e-05
21,"mnuchin",7.06595693145989e-06
22,"mnuchin",3.85942569474827e-06
23,"mnuchin",6.27006060829938e-07
24,"mnuchin",1.35535857374535e-06
25,"mnuchin",6.63564525604117e-08
26,"mnuchin",6.77309391794054e-07
27,"mnuchin",2.04861530169464e-06
28,"mnuchin",1.55675873025744e-05
29,"mnuchin",2.76791395139466e-06
30,"mnuchin",2.01861864066651e-06
1,"mohammed",2.8695807876845e-09
2,"mohammed",4.79210658542061e-08
3,"mohammed",1.12512014908743e-06
4,"mohammed",3.19013105587533e-07
5,"mohammed",4.69494208667359e-07
6,"mohammed",5.39770439537287e-07
7,"mohammed",4.81561564714387e-07
8,"mohammed",1.84906719979965e-07
9,"mohammed",7.61404559668275e-07
10,"mohammed",4.7042409430063e-08
11,"mohammed",1.68336962528911e-07
12,"mohammed",6.58758835392372e-08
13,"mohammed",7.70640916452497e-08
14,"mohammed",2.59897171105483e-08
15,"mohammed",1.10100456401395e-07
16,"mohammed",6.85520115105042e-08
17,"mohammed",1.74074807582883e-08
18,"mohammed",1.22533837269086e-09
19,"mohammed",1.0451828225055e-07
20,"mohammed",4.0956382850182e-07
21,"mohammed",1.46631124037953e-06
22,"mohammed",9.50663914282566e-08
23,"mohammed",4.41726167200379e-07
24,"mohammed",4.53440837342159e-07
25,"mohammed",3.27828594777766e-07
26,"mohammed",0.0015837390008349
27,"mohammed",1.36144696752129e-08
28,"mohammed",6.24368119242552e-06
29,"mohammed",4.80765071752747e-07
30,"mohammed",3.4848136435289e-07
1,"moines",7.05070712921526e-16
2,"moines",3.32026106989992e-14
3,"moines",4.73275644058402e-15
4,"moines",6.39217579190643e-15
5,"moines",0.00503810542254102
6,"moines",1.85179082419574e-14
7,"moines",2.62841876146332e-14
8,"moines",8.8668485617268e-16
9,"moines",3.49541965355242e-15
10,"moines",1.35716943354456e-14
11,"moines",1.72323138894441e-15
12,"moines",6.45779981713178e-15
13,"moines",1.00332016821025e-15
14,"moines",4.55487010834429e-16
15,"moines",1.5519121568487e-14
16,"moines",3.76341225323955e-15
17,"moines",1.49783070772555e-15
18,"moines",4.65344446547622e-15
19,"moines",7.26006532255631e-16
20,"moines",7.67239137580207e-15
21,"moines",3.62593557227293e-14
22,"moines",2.2992758968858e-14
23,"moines",7.91895684454223e-15
24,"moines",2.77932485014176e-15
25,"moines",4.4104711153865e-17
26,"moines",1.02698927045806e-15
27,"moines",1.63389905383194e-14
28,"moines",2.37615146258716e-15
29,"moines",9.43094025724455e-16
30,"moines",8.09433126437329e-15
1,"moment",0.000150590495179335
2,"moment",0.000146291762710879
3,"moment",0.00020616127747746
4,"moment",0.00121986306892354
5,"moment",0.000102091494527774
6,"moment",0.000275629115314676
7,"moment",1.26381394912426e-05
8,"moment",0.00010603145790125
9,"moment",7.303296108434e-06
10,"moment",3.70908301940296e-06
11,"moment",2.97942079807603e-05
12,"moment",4.78562108318054e-05
13,"moment",0.000201234542814429
14,"moment",0.000788685505150051
15,"moment",1.19144590926295e-05
16,"moment",5.86817095280685e-06
17,"moment",0.000795851040360455
18,"moment",0.00010485787176748
19,"moment",0.000119491566262561
20,"moment",0.000751743610040952
21,"moment",0.000386452488102585
22,"moment",7.55066218950478e-05
23,"moment",0.00536945093523486
24,"moment",0.000255023954947549
25,"moment",1.07557219906941e-06
26,"moment",1.45857940927171e-05
27,"moment",8.29952460415538e-06
28,"moment",0.000885118901511259
29,"moment",0.000363890544929091
30,"moment",0.000975384646238961
1,"money",5.22734964031242e-05
2,"money",0.000299605598208834
3,"money",0.000368167543202438
4,"money",0.000204604255157948
5,"money",1.43410429829366e-05
6,"money",0.000425811818216008
7,"money",0.000160942486407237
8,"money",9.02656469802798e-06
9,"money",6.3212732412645e-07
10,"money",0.000247177738413012
11,"money",3.36530215421943e-05
12,"money",0.000836327103459955
13,"money",3.82740072174625e-05
14,"money",5.5436833888578e-05
15,"money",2.53006242294205e-05
16,"money",5.30704313516389e-05
17,"money",0.0188393585748776
18,"money",0.000505100265757165
19,"money",0.000471267043418542
20,"money",0.000271797471900506
21,"money",0.0136972341076543
22,"money",0.00050858346969568
23,"money",0.000258961082457283
24,"money",0.000344417974233877
25,"money",4.78686835154471e-09
26,"money",4.95088814226636e-06
27,"money",0.00111047610030025
28,"money",0.000155376031749587
29,"money",3.26187422475078e-05
30,"money",0.000373137424388044
1,"month",7.98148339058872e-07
2,"month",0.000297418917648572
3,"month",0.000481429391237143
4,"month",0.000288665777713433
5,"month",6.59300439131962e-05
6,"month",0.000312228064155933
7,"month",8.04373343164907e-06
8,"month",1.48470692923213e-05
9,"month",5.8864067031989e-05
10,"month",0.000166999720897931
11,"month",0.000689889245673368
12,"month",5.90501155999843e-06
13,"month",7.96158935452634e-05
14,"month",6.23035340170536e-05
15,"month",0.000120637211096283
16,"month",1.61948220226593e-05
17,"month",9.7800591702876e-06
18,"month",9.10250752838938e-05
19,"month",0.00438576202116106
20,"month",0.000893908374535048
21,"month",0.000652683093032036
22,"month",3.92402841677919e-06
23,"month",0.000118077362319009
24,"month",0.000623785653425535
25,"month",9.63088463746591e-07
26,"month",1.48171519204994e-06
27,"month",2.32324568312463e-05
28,"month",0.000299910180815877
29,"month",2.16091416381273e-05
30,"month",0.000261900232855731
1,"moore",1.78624796112737e-09
2,"moore",1.14830004835739e-10
3,"moore",7.89523704817599e-10
4,"moore",7.57137991924858e-10
5,"moore",1.6795869105466e-09
6,"moore",1.39170711056202e-10
7,"moore",8.12040675638697e-12
8,"moore",2.87950666576335e-10
9,"moore",4.9968981400129e-08
10,"moore",1.45725368321339e-09
11,"moore",1.30832362667223e-11
12,"moore",7.3974158429754e-10
13,"moore",4.93843816527053e-11
14,"moore",5.45144598172152e-10
15,"moore",6.75696167241691e-11
16,"moore",8.86767459864081e-12
17,"moore",3.13402584780816e-11
18,"moore",4.32704485220797e-10
19,"moore",1.3256431232266e-11
20,"moore",1.43787134359786e-10
21,"moore",9.55373802137856e-11
22,"moore",7.27407937928167e-11
23,"moore",3.15651955217006e-11
24,"moore",5.85502473096491e-11
25,"moore",5.13773875702324e-13
26,"moore",2.26546654075865e-12
27,"moore",0.0553518016094899
28,"moore",1.74732270753161e-09
29,"moore",6.57929245456865e-09
30,"moore",4.66261485501648e-10
1,"moral",5.59668169351954e-09
2,"moral",4.63183842698486e-09
3,"moral",5.49729796935105e-09
4,"moral",4.0156358686949e-09
5,"moral",6.55729512207017e-09
6,"moral",1.06025844061791e-07
7,"moral",1.85282471836417e-10
8,"moral",1.18795146088026e-09
9,"moral",1.21389674338086e-08
10,"moral",3.68780981362388e-08
11,"moral",3.42131000827404e-09
12,"moral",3.8370670915144e-09
13,"moral",1.64353588415171e-08
14,"moral",7.44115656102947e-09
15,"moral",1.85177861040744e-09
16,"moral",1.99109080239609e-08
17,"moral",1.35506399755458e-08
18,"moral",2.66934943976065e-08
19,"moral",6.89389405188306e-09
20,"moral",6.43366243734502e-08
21,"moral",6.78694555482649e-09
22,"moral",3.49068890111024e-09
23,"moral",0.00602317273521982
24,"moral",2.16326977592064e-09
25,"moral",1.01113854276248e-10
26,"moral",2.18876978239138e-11
27,"moral",1.81010669708943e-09
28,"moral",2.06472302093519e-07
29,"moral",8.09248402026556e-10
30,"moral",2.24774122989221e-08
1,"morning",0.00134851657036451
2,"morning",0.00579797638782983
3,"morning",0.000175244121353413
4,"morning",2.54035009048193e-05
5,"morning",7.60858263162135e-05
6,"morning",0.00292248159574284
7,"morning",0.00267893615097311
8,"morning",0.00142926342540844
9,"morning",0.000132540277525046
10,"morning",0.00180939704565483
11,"morning",0.000123505704862823
12,"morning",2.18388758607783e-05
13,"morning",0.000317899612422004
14,"morning",0.000852443975368809
15,"morning",0.0232507848770169
16,"morning",0.00223607758971039
17,"morning",0.000384936190121096
18,"morning",0.000116540126452648
19,"morning",0.000411125888191598
20,"morning",1.43323783744146e-05
21,"morning",0.00554300000771419
22,"morning",3.1836948908312e-05
23,"morning",0.000990989163235204
24,"morning",0.00052312039180655
25,"morning",7.12132152025524e-05
26,"morning",0.00012248591115203
27,"morning",0.0015910505695493
28,"morning",0.00046176488957341
29,"morning",2.55475459764428e-05
30,"morning",0.000359561067439693
1,"mother",4.69008565157233e-06
2,"mother",0.000263105319862932
3,"mother",4.64362662148772e-05
4,"mother",0.000260813110780687
